	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV13968	unknown	unknown	unknown	unknown	unknown
ASV13969	unknown	unknown	unknown	unknown	unknown
ASV13970	unknown	unknown	unknown	unknown	unknown
ASV13971	unknown	unknown	unknown	unknown	unknown
ASV13972	unknown	unknown	unknown	unknown	unknown
ASV13973	unknown	unknown	unknown	unknown	unknown
ASV13974	unknown	unknown	unknown	unknown	unknown
ASV13975	unknown	unknown	unknown	unknown	unknown
ASV13976	unknown	unknown	unknown	unknown	unknown
ASV13977	unknown	unknown	unknown	unknown	unknown
ASV13978	unknown	unknown	unknown	unknown	unknown
ASV13979	unknown	unknown	unknown	unknown	unknown
ASV13980	unknown	unknown	unknown	unknown	unknown
ASV13981	unknown	unknown	unknown	unknown	unknown
ASV13982	yes	unknown	negative	unknown	no
ASV13983	yes	anaerobe	unknown	unknown	unknown
ASV13984	unknown	unknown	unknown	unknown	unknown
ASV13985	unknown	unknown	unknown	unknown	unknown
ASV13986	yes	anaerobe	unknown	unknown	unknown
ASV13987	unknown	unknown	unknown	unknown	unknown
ASV13988	unknown	unknown	unknown	unknown	unknown
ASV13989	unknown	unknown	unknown	unknown	unknown
ASV13990	unknown	unknown	unknown	unknown	unknown
ASV13991	unknown	unknown	unknown	unknown	unknown
ASV13992	unknown	unknown	unknown	unknown	unknown
ASV13993	unknown	unknown	unknown	unknown	unknown
ASV13994	unknown	unknown	unknown	unknown	unknown
ASV13995	unknown	unknown	unknown	unknown	unknown
ASV13996	unknown	unknown	unknown	unknown	unknown
ASV13997	unknown	unknown	unknown	unknown	unknown
ASV13998	unknown	unknown	unknown	unknown	unknown
ASV13999	unknown	unknown	unknown	unknown	unknown
ASV14000	unknown	unknown	unknown	unknown	unknown
ASV14001	unknown	unknown	unknown	unknown	unknown
ASV14002	unknown	unknown	unknown	unknown	unknown
ASV14003	unknown	unknown	unknown	unknown	unknown
ASV14004	unknown	unknown	unknown	unknown	unknown
ASV14005	unknown	unknown	unknown	unknown	unknown
ASV14006	unknown	unknown	unknown	unknown	unknown
ASV14007	unknown	unknown	unknown	unknown	unknown
ASV14008	unknown	unknown	unknown	unknown	unknown
ASV14009	unknown	unknown	unknown	unknown	unknown
ASV14010	unknown	unknown	unknown	unknown	unknown
ASV14011	unknown	unknown	unknown	unknown	unknown
ASV14012	unknown	unknown	unknown	unknown	unknown
ASV14013	unknown	unknown	unknown	unknown	unknown
ASV14014	yes	unknown	unknown	unknown	unknown
ASV14015	unknown	unknown	unknown	unknown	unknown
ASV14016	unknown	unknown	unknown	unknown	unknown
ASV14017	unknown	unknown	unknown	unknown	unknown
ASV14018	unknown	unknown	unknown	unknown	unknown
ASV14019	unknown	unknown	unknown	unknown	unknown
ASV14020	unknown	unknown	unknown	unknown	unknown
ASV14021	unknown	unknown	unknown	unknown	unknown
ASV14022	unknown	unknown	unknown	unknown	unknown
ASV14023	unknown	unknown	unknown	unknown	unknown
ASV14024	unknown	unknown	unknown	unknown	unknown
ASV14025	unknown	unknown	unknown	unknown	unknown
ASV14026	unknown	unknown	unknown	unknown	unknown
ASV14027	unknown	unknown	unknown	unknown	unknown
ASV14028	unknown	unknown	unknown	unknown	unknown
ASV14029	unknown	unknown	unknown	unknown	unknown
ASV14030	unknown	unknown	unknown	unknown	unknown
ASV14031	unknown	unknown	unknown	unknown	unknown
ASV14032	unknown	unknown	unknown	unknown	unknown
ASV14033	unknown	unknown	unknown	unknown	unknown
ASV14034	yes	unknown	positive	unknown	unknown
ASV14035	unknown	unknown	unknown	unknown	unknown
ASV14036	unknown	unknown	unknown	unknown	unknown
ASV14037	unknown	unknown	unknown	unknown	unknown
ASV14038	unknown	unknown	unknown	unknown	unknown
ASV14039	unknown	unknown	unknown	unknown	unknown
ASV14040	unknown	unknown	unknown	unknown	unknown
ASV14041	unknown	unknown	unknown	unknown	unknown
ASV14042	unknown	unknown	unknown	unknown	unknown
ASV14043	unknown	unknown	unknown	unknown	unknown
ASV14044	unknown	unknown	unknown	unknown	unknown
ASV14045	unknown	unknown	unknown	unknown	unknown
ASV14046	unknown	unknown	unknown	unknown	unknown
ASV14047	unknown	unknown	unknown	unknown	unknown
ASV14048	unknown	unknown	unknown	unknown	unknown
ASV14049	unknown	unknown	unknown	unknown	unknown
ASV14050	unknown	unknown	unknown	unknown	unknown
ASV14051	unknown	unknown	unknown	unknown	unknown
ASV14052	unknown	unknown	unknown	unknown	unknown
ASV14053	unknown	unknown	unknown	unknown	unknown
ASV14054	unknown	unknown	unknown	unknown	unknown
ASV14055	unknown	unknown	unknown	unknown	unknown
ASV14056	unknown	unknown	unknown	unknown	unknown
ASV14057	unknown	unknown	unknown	unknown	unknown
ASV14058	unknown	unknown	unknown	unknown	unknown
ASV14059	unknown	unknown	unknown	unknown	unknown
ASV14060	unknown	unknown	unknown	unknown	unknown
ASV14061	unknown	unknown	unknown	unknown	unknown
ASV14062	unknown	unknown	unknown	unknown	unknown
ASV14063	unknown	unknown	unknown	unknown	unknown
ASV14064	unknown	unknown	unknown	unknown	unknown
ASV14065	unknown	unknown	unknown	unknown	unknown
ASV14066	unknown	unknown	unknown	unknown	unknown
ASV14067	unknown	unknown	unknown	unknown	unknown
ASV14068	unknown	unknown	unknown	unknown	unknown
ASV14069	unknown	unknown	unknown	unknown	unknown
ASV14070	unknown	unknown	unknown	unknown	unknown
ASV14071	unknown	unknown	unknown	unknown	unknown
ASV14072	unknown	unknown	unknown	unknown	unknown
ASV14073	unknown	unknown	unknown	unknown	unknown
ASV14074	unknown	unknown	unknown	unknown	unknown
ASV14075	unknown	unknown	unknown	unknown	unknown
ASV14076	unknown	unknown	unknown	unknown	unknown
ASV14077	unknown	unknown	unknown	unknown	unknown
ASV14078	unknown	unknown	unknown	unknown	unknown
ASV14079	unknown	unknown	unknown	unknown	unknown
ASV14080	yes	anaerobe	unknown	unknown	unknown
ASV14081	unknown	unknown	unknown	unknown	unknown
ASV14082	unknown	unknown	unknown	unknown	unknown
ASV14083	unknown	unknown	unknown	unknown	unknown
ASV14084	unknown	unknown	unknown	unknown	unknown
ASV14085	unknown	unknown	unknown	unknown	unknown
ASV14086	unknown	unknown	unknown	unknown	unknown
ASV14087	unknown	unknown	unknown	unknown	unknown
ASV14088	unknown	unknown	unknown	unknown	unknown
ASV14089	unknown	unknown	unknown	unknown	unknown
ASV14090	unknown	unknown	unknown	unknown	unknown
ASV14091	unknown	unknown	unknown	unknown	unknown
ASV14092	unknown	unknown	unknown	unknown	unknown
ASV14093	unknown	unknown	unknown	unknown	unknown
ASV14094	unknown	unknown	unknown	unknown	unknown
ASV14095	unknown	unknown	unknown	unknown	unknown
ASV14096	unknown	unknown	unknown	unknown	unknown
ASV14097	unknown	unknown	unknown	unknown	unknown
ASV14098	yes	unknown	negative	unknown	no
ASV14099	unknown	unknown	unknown	unknown	unknown
ASV14100	unknown	unknown	unknown	unknown	unknown
ASV14101	unknown	unknown	unknown	unknown	unknown
ASV14102	unknown	unknown	unknown	unknown	unknown
ASV14103	unknown	unknown	unknown	unknown	unknown
ASV14104	unknown	unknown	unknown	unknown	unknown
ASV14105	unknown	unknown	unknown	unknown	unknown
ASV14106	unknown	unknown	unknown	unknown	unknown
ASV14107	unknown	unknown	unknown	unknown	unknown
ASV14108	unknown	unknown	unknown	unknown	unknown
ASV14109	unknown	unknown	unknown	unknown	unknown
ASV14110	unknown	unknown	unknown	unknown	unknown
ASV14111	unknown	unknown	unknown	unknown	unknown
ASV14112	unknown	unknown	unknown	unknown	unknown
ASV14113	unknown	unknown	unknown	unknown	unknown
ASV14114	unknown	unknown	unknown	unknown	unknown
ASV14115	unknown	unknown	unknown	unknown	unknown
ASV14116	unknown	unknown	unknown	unknown	unknown
ASV14117	unknown	unknown	unknown	unknown	unknown
ASV14118	unknown	unknown	unknown	unknown	unknown
ASV14119	unknown	unknown	unknown	unknown	unknown
ASV14120	unknown	unknown	unknown	unknown	unknown
ASV14121	unknown	unknown	unknown	unknown	unknown
ASV14122	unknown	unknown	unknown	unknown	unknown
ASV14123	unknown	unknown	unknown	unknown	unknown
ASV14124	unknown	unknown	unknown	unknown	unknown
ASV14125	unknown	unknown	unknown	unknown	unknown
ASV14126	unknown	unknown	unknown	unknown	unknown
ASV14127	unknown	unknown	unknown	unknown	unknown
ASV14128	unknown	unknown	unknown	unknown	unknown
ASV14129	unknown	unknown	unknown	unknown	unknown
ASV14130	unknown	unknown	unknown	unknown	unknown
ASV14131	unknown	unknown	unknown	unknown	unknown
ASV14132	unknown	unknown	unknown	unknown	unknown
ASV14133	unknown	unknown	unknown	unknown	unknown
ASV14134	unknown	unknown	unknown	unknown	unknown
ASV14135	unknown	unknown	unknown	unknown	unknown
ASV14136	unknown	unknown	unknown	unknown	unknown
ASV14137	unknown	unknown	unknown	unknown	unknown
ASV14138	unknown	unknown	unknown	unknown	unknown
ASV14139	unknown	unknown	unknown	unknown	unknown
ASV14140	unknown	unknown	unknown	unknown	unknown
ASV14141	unknown	unknown	unknown	unknown	unknown
ASV14142	unknown	unknown	unknown	unknown	unknown
ASV14143	unknown	unknown	unknown	unknown	unknown
ASV14144	unknown	unknown	unknown	unknown	unknown
ASV14145	unknown	unknown	unknown	unknown	unknown
ASV14146	unknown	unknown	unknown	unknown	unknown
ASV14147	unknown	unknown	unknown	unknown	unknown
ASV14148	unknown	unknown	unknown	unknown	unknown
ASV14149	unknown	unknown	unknown	unknown	unknown
ASV14150	unknown	unknown	unknown	unknown	unknown
ASV14151	unknown	unknown	unknown	unknown	unknown
ASV14152	unknown	unknown	unknown	unknown	unknown
ASV14153	unknown	unknown	unknown	unknown	unknown
ASV14154	unknown	unknown	unknown	unknown	unknown
ASV14155	unknown	unknown	unknown	unknown	unknown
ASV14156	unknown	unknown	unknown	unknown	unknown
ASV14157	unknown	unknown	unknown	unknown	unknown
ASV14158	unknown	unknown	unknown	unknown	unknown
ASV14159	unknown	unknown	unknown	unknown	unknown
ASV14160	unknown	unknown	unknown	unknown	unknown
ASV14161	unknown	unknown	unknown	unknown	unknown
ASV14162	unknown	unknown	unknown	unknown	unknown
ASV14163	unknown	unknown	unknown	unknown	unknown
ASV14164	unknown	unknown	unknown	unknown	unknown
ASV14165	unknown	unknown	unknown	unknown	unknown
ASV14166	unknown	unknown	unknown	unknown	unknown
ASV14167	unknown	unknown	unknown	unknown	unknown
ASV14168	unknown	unknown	unknown	unknown	unknown
ASV14169	unknown	unknown	unknown	unknown	unknown
ASV14170	unknown	unknown	unknown	unknown	unknown
ASV14171	unknown	unknown	unknown	unknown	unknown
ASV14172	unknown	unknown	unknown	unknown	unknown
ASV14173	unknown	unknown	unknown	unknown	unknown
ASV14174	unknown	unknown	unknown	unknown	unknown
ASV14175	unknown	unknown	unknown	unknown	unknown
ASV14176	unknown	unknown	unknown	unknown	unknown
ASV14177	unknown	unknown	unknown	unknown	unknown
ASV14178	unknown	unknown	unknown	unknown	unknown
ASV14179	unknown	unknown	unknown	unknown	unknown
ASV14180	unknown	unknown	unknown	unknown	unknown
ASV14181	yes	anaerobe	unknown	unknown	unknown
ASV14182	unknown	unknown	unknown	unknown	unknown
ASV14183	unknown	unknown	unknown	unknown	unknown
ASV14184	unknown	unknown	unknown	unknown	unknown
ASV14185	unknown	unknown	unknown	unknown	unknown
ASV14186	unknown	unknown	unknown	unknown	unknown
ASV14187	unknown	unknown	unknown	unknown	unknown
ASV14188	unknown	unknown	unknown	unknown	unknown
ASV14189	unknown	unknown	unknown	unknown	unknown
ASV14190	unknown	unknown	unknown	unknown	unknown
ASV14191	unknown	unknown	unknown	unknown	unknown
ASV14192	unknown	unknown	unknown	unknown	unknown
ASV14193	unknown	unknown	unknown	unknown	unknown
ASV14194	unknown	unknown	unknown	unknown	unknown
ASV14195	unknown	unknown	unknown	unknown	unknown
ASV14196	unknown	unknown	unknown	unknown	unknown
ASV14197	unknown	unknown	unknown	unknown	unknown
ASV14198	unknown	unknown	unknown	unknown	unknown
ASV14199	unknown	unknown	unknown	unknown	unknown
ASV14200	unknown	unknown	unknown	unknown	unknown
ASV14201	unknown	unknown	unknown	unknown	unknown
ASV14202	unknown	unknown	unknown	unknown	unknown
ASV14203	unknown	unknown	unknown	unknown	unknown
ASV14204	unknown	unknown	unknown	unknown	unknown
ASV14205	unknown	unknown	unknown	unknown	unknown
ASV14206	unknown	unknown	unknown	unknown	unknown
ASV14207	unknown	unknown	unknown	unknown	unknown
ASV14208	unknown	unknown	unknown	unknown	unknown
ASV14209	unknown	unknown	unknown	unknown	unknown
ASV14210	unknown	unknown	unknown	unknown	unknown
ASV14211	unknown	unknown	unknown	unknown	unknown
ASV14212	unknown	unknown	unknown	unknown	unknown
ASV14213	unknown	unknown	unknown	unknown	unknown
ASV14214	unknown	unknown	unknown	unknown	unknown
ASV14215	unknown	unknown	unknown	unknown	unknown
ASV14216	unknown	unknown	unknown	unknown	unknown
ASV14217	unknown	unknown	unknown	unknown	unknown
ASV14218	unknown	unknown	unknown	unknown	unknown
ASV14219	unknown	unknown	unknown	unknown	unknown
ASV14220	unknown	unknown	unknown	unknown	unknown
ASV14221	unknown	unknown	unknown	unknown	unknown
ASV14222	unknown	unknown	unknown	unknown	unknown
ASV14223	unknown	unknown	unknown	unknown	unknown
ASV14224	unknown	unknown	unknown	unknown	unknown
ASV14225	unknown	unknown	unknown	unknown	unknown
ASV14226	no	unknown	unknown	unknown	unknown
ASV14227	unknown	unknown	unknown	unknown	unknown
ASV14228	unknown	unknown	unknown	unknown	unknown
ASV14229	yes	anaerobe	unknown	unknown	unknown
ASV14230	unknown	unknown	unknown	unknown	unknown
ASV14231	unknown	unknown	unknown	unknown	unknown
ASV14232	unknown	unknown	unknown	unknown	unknown
ASV14233	unknown	unknown	unknown	unknown	unknown
ASV14234	unknown	unknown	unknown	unknown	unknown
ASV14235	unknown	unknown	unknown	unknown	unknown
ASV14236	unknown	unknown	unknown	unknown	unknown
ASV14237	unknown	unknown	unknown	unknown	unknown
ASV14238	unknown	unknown	unknown	unknown	unknown
ASV14239	unknown	unknown	unknown	unknown	unknown
ASV14240	unknown	unknown	unknown	unknown	unknown
ASV14241	yes	anaerobe	unknown	unknown	unknown
ASV14242	yes	anaerobe	unknown	unknown	unknown
ASV14243	unknown	unknown	unknown	unknown	unknown
ASV14244	unknown	unknown	unknown	unknown	unknown
ASV14245	unknown	unknown	unknown	unknown	unknown
ASV14246	unknown	unknown	unknown	unknown	unknown
ASV14247	unknown	unknown	unknown	unknown	unknown
ASV14248	unknown	unknown	unknown	unknown	unknown
ASV14249	unknown	unknown	unknown	unknown	unknown
ASV14250	unknown	unknown	unknown	unknown	unknown
ASV14251	unknown	unknown	unknown	unknown	unknown
ASV14252	unknown	unknown	unknown	unknown	unknown
ASV14253	unknown	unknown	unknown	unknown	unknown
ASV14254	unknown	unknown	unknown	unknown	unknown
ASV14255	unknown	unknown	unknown	unknown	unknown
ASV14256	unknown	unknown	unknown	unknown	unknown
ASV14257	unknown	unknown	unknown	unknown	unknown
ASV14258	unknown	unknown	unknown	unknown	unknown
ASV14259	unknown	unknown	unknown	unknown	unknown
ASV14260	unknown	unknown	unknown	unknown	unknown
ASV14261	unknown	unknown	unknown	unknown	unknown
ASV14262	unknown	unknown	unknown	unknown	unknown
ASV14263	unknown	unknown	unknown	unknown	unknown
ASV14264	unknown	unknown	unknown	unknown	unknown
ASV14265	unknown	unknown	unknown	unknown	unknown
ASV14266	unknown	unknown	unknown	unknown	unknown
ASV14267	unknown	unknown	unknown	unknown	unknown
ASV14268	unknown	unknown	unknown	unknown	unknown
ASV14269	unknown	unknown	unknown	unknown	unknown
ASV14270	unknown	unknown	unknown	unknown	unknown
ASV14271	unknown	unknown	unknown	unknown	unknown
ASV14272	unknown	unknown	unknown	unknown	unknown
ASV14273	unknown	unknown	unknown	unknown	unknown
ASV14274	unknown	unknown	unknown	unknown	unknown
ASV14275	unknown	unknown	unknown	unknown	unknown
ASV14276	unknown	unknown	unknown	unknown	unknown
ASV14277	unknown	unknown	unknown	unknown	unknown
ASV14278	unknown	unknown	unknown	unknown	unknown
ASV14279	unknown	unknown	unknown	unknown	unknown
ASV14280	yes	unknown	unknown	unknown	unknown
ASV14281	unknown	unknown	unknown	unknown	unknown
ASV14282	unknown	unknown	unknown	unknown	unknown
ASV14283	unknown	unknown	unknown	unknown	unknown
ASV14284	unknown	unknown	unknown	unknown	unknown
ASV14285	unknown	unknown	unknown	unknown	unknown
ASV14286	yes	mixed	unknown	unknown	unknown
ASV14287	unknown	unknown	unknown	unknown	unknown
ASV14288	unknown	unknown	unknown	unknown	unknown
ASV14289	unknown	unknown	unknown	unknown	unknown
ASV14290	unknown	unknown	unknown	unknown	unknown
ASV14291	unknown	unknown	unknown	unknown	unknown
ASV14292	unknown	unknown	unknown	unknown	unknown
ASV14293	unknown	unknown	unknown	unknown	unknown
ASV14294	unknown	unknown	unknown	unknown	unknown
ASV14295	unknown	unknown	unknown	unknown	unknown
ASV14296	unknown	unknown	unknown	unknown	unknown
ASV14297	unknown	unknown	unknown	unknown	unknown
ASV14298	unknown	unknown	unknown	unknown	unknown
ASV14299	unknown	unknown	unknown	unknown	unknown
ASV14300	unknown	unknown	unknown	unknown	unknown
ASV14301	unknown	unknown	unknown	unknown	unknown
ASV14302	yes	unknown	unknown	unknown	unknown
ASV14303	unknown	unknown	unknown	unknown	unknown
ASV14304	unknown	unknown	unknown	unknown	unknown
ASV14305	unknown	unknown	unknown	unknown	unknown
ASV14306	unknown	unknown	unknown	unknown	unknown
ASV14307	unknown	unknown	unknown	unknown	unknown
ASV14308	unknown	unknown	unknown	unknown	unknown
ASV14309	unknown	unknown	unknown	unknown	unknown
ASV14310	yes	obligate_anaerobe	unknown	unknown	unknown
ASV14311	unknown	unknown	unknown	unknown	unknown
ASV14312	unknown	unknown	unknown	unknown	unknown
ASV14313	unknown	unknown	unknown	unknown	unknown
ASV14314	unknown	unknown	unknown	unknown	unknown
ASV14315	unknown	unknown	unknown	unknown	unknown
ASV14316	unknown	unknown	unknown	unknown	unknown
ASV14317	unknown	unknown	unknown	unknown	unknown
ASV14318	unknown	unknown	unknown	unknown	unknown
ASV14319	unknown	unknown	unknown	unknown	unknown
ASV14320	unknown	unknown	unknown	unknown	unknown
ASV14321	unknown	unknown	unknown	unknown	unknown
ASV14322	unknown	unknown	unknown	unknown	unknown
ASV14323	unknown	unknown	unknown	unknown	unknown
ASV14324	unknown	unknown	unknown	unknown	unknown
ASV14325	unknown	unknown	unknown	unknown	unknown
ASV14326	unknown	unknown	unknown	unknown	unknown
ASV14327	unknown	unknown	unknown	unknown	unknown
ASV14328	unknown	unknown	unknown	unknown	unknown
ASV14329	unknown	unknown	unknown	unknown	unknown
ASV14330	unknown	unknown	unknown	unknown	unknown
ASV14331	unknown	unknown	unknown	unknown	unknown
ASV14332	unknown	unknown	unknown	unknown	unknown
ASV14333	unknown	unknown	unknown	unknown	unknown
ASV14334	unknown	unknown	unknown	unknown	unknown
ASV14335	unknown	unknown	unknown	unknown	unknown
ASV14336	unknown	unknown	unknown	unknown	unknown
